signal_date,ticker,adj_close_t,market_cap,book_equity,ttm_net_income,pb,ep,size_signal,pb_signal,ep_signal,rank_size,rank_pb,rank_ep,ff3_score,side,execution_date,adj_close_e,weight
2018-12-31,MSBI,15.32974910736084,536115320.0,594146000.0,25041000.0,0.9023292591383263,0.04670823434032812,-536115320.0,-0.9023292591383263,0.04670823434032812,11.0,4.0,27.0,42.0,long,2019-01-02,15.508160591125488,0.05555555555555555
2018-12-31,LGL,2.3001511096954346,29515264.0,27016000.0,1112000.0,1.092510512289014,0.03767542109736847,-29515264.0,-1.092510512289014,0.03767542109736847,4.0,9.0,34.0,47.0,long,2019-01-02,2.432126998901367,0.05555555555555555
2018-12-31,ALLE,72.53338535046336,7532594999.0,596900000.0,311700000.0,12.619525882057296,0.04138016182223791,-7532594999.0,-12.619525882057296,0.04138016182223791,32.0,43.0,29.0,104.0,short,2019-01-02,73.75273971465381,-0.05555555555555555
2018-12-31,EA,76.71720300104047,23594090000.0,5317000000.0,969000000.0,4.437481662591687,0.04106960683798358,-23594090000.0,-4.437481662591687,0.04106960683798358,37.0,37.0,30.0,104.0,short,2019-01-02,78.13663167144372,-0.05555555555555555
2018-12-31,BALL,42.50065210427019,15368309219.0,3640000000.0,462000000.0,4.222062972252747,0.030061862591157694,-15368309219.0,-4.222062972252747,0.030061862591157694,34.0,34.0,37.0,105.0,short,2019-01-02,41.289780980812296,-0.05555555555555555
2018-12-31,CAT,108.88303975059137,72734868000.0,15850000000.0,3800000000.0,4.588950662460568,0.05224454384106396,-72734868000.0,-4.588950662460568,0.05224454384106396,44.0,38.0,24.0,106.0,short,2019-01-02,108.29179636168834,-0.05555555555555555
2018-12-31,SPSC,41.189998626708984,1439260980.0,310571000.0,7630000.0,4.6342413811978584,0.005301331798768004,-1439260980.0,-4.6342413811978584,0.005301331798768004,22.0,39.0,45.0,106.0,short,2019-01-02,40.90999984741211,-0.05555555555555555
2018-12-31,BAX,57.867721903301,33699839999.0,9130000000.0,1179000000.0,3.6911106242059146,0.0349853293082396,-33699839999.0,-3.6911106242059146,0.0349853293082396,40.0,33.0,36.0,109.0,short,2019-01-02,57.4105475582734,-0.05555555555555555
2018-12-31,MCO,131.57740783691406,26663616000.0,400100000.0,1084800000.0,66.64237940514872,0.04068465432445472,-26663616000.0,-66.64237940514872,0.04068465432445472,38.0,45.0,31.0,114.0,short,2019-01-02,132.3385009765625,-0.05555555555555555
2018-12-31,AGMH,66874.99999999952,2373783417.0,5718920.0,576194.0,415.07547176739666,0.0002427323385417348,-2373783417.0,-415.07547176739666,0.0002427323385417348,24.0,46.0,46.0,116.0,short,2019-01-02,76879.49999999945,-0.05555555555555555
2018-12-31,ECL,136.82003281267902,42466270000.0,7929400000.0,1596600000.0,5.35554644739829,0.03759689749064375,-42466270000.0,-5.35554644739829,0.03759689749064375,41.0,41.0,35.0,117.0,short,2019-01-02,134.5636861568608,-0.05555555555555555
2019-01-31,AMS,2.510000000000019,14691029.0,24870000.0,2263000.0,0.5907128669079212,0.15403958429324455,-14691029.0,-0.5907128669079212,0.15403958429324455,1.0,1.0,4.0,6.0,long,2019-02-01,2.530000000000019,0.05555555555555555
2019-01-31,IMKTA,26.344221744728117,578214007.0,595413808.0,97364629.0,0.9711128617292665,0.16838856862905432,-578214007.0,-0.9711128617292665,0.16838856862905432,12.0,3.0,3.0,18.0,long,2019-02-01,26.399605532558656,0.05555555555555555
2019-01-31,FRBA,10.044040566835754,209478452.0,194836000.0,17589000.0,1.075152702785933,0.08396567681338413,-209478452.0,-1.075152702785933,0.08396567681338413,7.0,5.0,12.0,24.0,long,2019-02-01,9.963616754467854,0.05555555555555555
2019-01-31,PED,29.399999618530273,40907723.0,22225000.0,36044000.0,1.8406174578177728,0.8811050177493379,-40907723.0,-1.8406174578177728,0.8811050177493379,4.0,20.0,1.0,25.0,long,2019-02-01,28.479999542236328,0.05555555555555555
2019-01-31,QCRH,33.02664566040039,537653999.0,457387000.0,39705590.0,1.1754903375041268,0.07384970645405727,-537653999.0,-1.1754903375041268,0.07384970645405727,10.0,7.0,18.0,35.0,long,2019-02-01,33.06520462036133,0.05555555555555555
2019-01-31,CRWS,3.436127733910341,59184450.0,39879000.0,3851000.0,1.4841006544798014,0.0650677669556784,-59184450.0,-1.4841006544798014,0.0650677669556784,5.0,15.0,19.0,39.0,long,2019-02-01,3.4596226243986163,0.05555555555555555
2019-01-31,SMCI,1.5099999904632568,754818800.0,843495000.0,46165000.0,0.8948705090130943,0.06116037385396336,-754818800.0,-0.8948705090130943,0.06116037385396336,15.0,2.0,23.0,40.0,long,2019-02-01,1.5260000228881836,0.05555555555555555
2019-01-31,MSBI,16.544326782226562,578591780.0,594146000.0,25041000.0,0.9738208790431981,0.04327921838087641,-578591780.0,-0.9738208790431981,0.04327921838087641,13.0,4.0,29.0,46.0,long,2019-02-01,16.5100154876709,0.05555555555555555
2019-01-31,MGRC,43.50860595703125,1219428000.0,554547000.0,172881000.0,2.1989623963343052,0.14177220795323708,-1219428000.0,-2.1989623963343052,0.14177220795323708,17.0,28.0,5.0,50.0,long,2019-02-01,42.8784065246582,0.05555555555555555
2019-01-31,SPSC,44.33000183105469,1548978860.0,310571000.0,7630000.0,4.987519311204201,0.004925825779184617,-1548978860.0,-4.987519311204201,0.004925825779184617,21.0,39.0,46.0,106.0,short,2019-02-01,44.119998931884766,-0.05555555555555555
2019-01-31,ALLE,78.12967590253153,8113770000.0,596900000.0,311700000.0,13.593181437426704,0.03841617398570578,-8113770000.0,-13.593181437426704,0.03841617398570578,32.0,44.0,31.0,107.0,short,2019-02-01,78.93954559218041,-0.05555555555555555
2019-01-31,CAT,114.81975969543336,76220784000.0,15850000000.0,3800000000.0,4.808882271293375,0.04985516811267646,-76220784000.0,-4.808882271293375,0.04985516811267646,45.0,37.0,26.0,108.0,short,2019-02-01,112.87965411331618,-0.05555555555555555
2019-01-31,BALL,48.323925446090605,17474014920.0,3640000000.0,462000000.0,4.80055354945055,0.02643925864291296,-17474014920.0,-4.80055354945055,0.02643925864291296,34.0,36.0,39.0,109.0,short,2019-02-01,48.09284317062154,-0.05555555555555555
2019-01-31,BAX,63.73186205971272,37114880000.0,9130000000.0,1179000000.0,4.065156626506024,0.03176623499793075,-37114880000.0,-4.065156626506024,0.03176623499793075,41.0,33.0,37.0,111.0,short,2019-02-01,63.41535674392438,-0.05555555555555555
2019-01-31,EA,89.67678120410562,27579760000.0,5317000000.0,969000000.0,5.187090464547677,0.035134460923517824,-27579760000.0,-5.187090464547677,0.035134460923517824,37.0,41.0,34.0,112.0,short,2019-02-01,88.68512555765953,-0.05555555555555555
2019-01-31,MCO,148.9312744140625,30180304000.0,400100000.0,1084800000.0,75.43190202449388,0.035943971936134245,-30180304000.0,-75.43190202449388,0.035943971936134245,39.0,46.0,32.0,117.0,short,2019-02-01,150.51914978027344,-0.05555555555555555
2019-01-31,AGMH,69263.99999999952,2412717996.0,5718920.0,576194.0,421.88350178005635,0.00023881531159267733,-2412717996.0,-421.88350178005635,0.00023881531159267733,24.0,47.0,47.0,118.0,short,2019-02-01,65049.49999999955,-0.05555555555555555
2019-01-31,ECL,146.8668109262398,45584594000.0,7929400000.0,1596600000.0,5.748807475975483,0.03502499111870998,-45584594000.0,-5.748807475975483,0.03502499111870998,42.0,42.0,35.0,119.0,short,2019-02-01,147.60035572381034,-0.05555555555555555
2019-02-28,AMS,2.950000000000023,17266350.0,24870000.0,2263000.0,0.6942641737032569,0.1310641797484703,-17266350.0,-0.6942641737032569,0.1310641797484703,2.0,1.0,3.0,6.0,long,2019-03-01,2.815900000000022,0.05555555555555555
2019-02-28,FRBA,10.366921365887992,215628620.0,194836000.0,17589000.0,1.1067185735695662,0.08157080446927685,-215628620.0,-1.1067185735695662,0.08157080446927685,7.0,4.0,11.0,22.0,long,2019-03-01,10.41172223609494,0.05555555555555555
2019-02-28,IMKTA,28.725724621441444,630484229.0,614655336.0,74370226.0,1.025752469836201,0.11795731372687515,-630484229.0,-1.025752469836201,0.11795731372687515,15.0,3.0,4.0,22.0,long,2019-03-01,28.956490404068703,0.05555555555555555
2019-02-28,CRWS,3.201178829027582,55137650.0,40710000.0,4874000.0,1.354400638663719,0.08839694836468366,-55137650.0,-1.354400638663719,0.08839694836468366,5.0,12.0,7.0,24.0,long,2019-03-01,3.1776839385393063,0.05555555555555555
2019-02-28,PED,37.599998474121094,52317360.0,22225000.0,36044000.0,2.3539869516310463,0.6889491365772279,-52317360.0,-2.3539869516310463,0.6889491365772279,4.0,28.0,1.0,33.0,long,2019-03-01,38.79999923706055,0.05555555555555555
2019-02-28,MSBI,17.670732498168945,611949000.0,608525000.0,39386000.0,1.0056267203483833,0.06436157261471136,-611949000.0,-1.0056267203483833,0.06436157261471136,13.0,2.0,20.0,35.0,long,2019-03-01,17.70538330078125,0.05555555555555555
2019-02-28,QCRH,34.46300506591797,561037083.0,457387000.0,39705590.0,1.2266135307737212,0.07077177463508237,-561037083.0,-1.2266135307737212,0.07077177463508237,10.0,8.0,19.0,37.0,long,2019-03-01,34.70401382446289,0.05555555555555555
2019-02-28,BGS,13.19899201901072,1614751940.0,900049000.0,172435000.0,1.794071145015438,0.10678730009762366,-1614751940.0,-1.794071145015438,0.10678730009762366,22.0,23.0,5.0,50.0,long,2019-03-01,13.397352175267176,0.05555555555555555
2019-02-28,LGL,2.711160898208618,34788820.0,27016000.0,1112000.0,1.287711726384365,0.03196429197656028,-34788820.0,-1.287711726384365,0.03196429197656028,3.0,11.0,38.0,52.0,long,2019-03-01,2.680994987487793,0.05555555555555555
2019-02-28,GCP,29.97000000000017,2166831000.0,479400000.0,15200000.0,4.519881101376721,0.0070148525657977015,-2166831000.0,-4.519881101376721,0.0070148525657977015,25.0,35.0,47.0,107.0,short,2019-03-01,30.18000000000017,-0.05555555555555555
2019-02-28,ALLE,81.86053627057692,8501219999.0,651000000.0,434900000.0,13.058709675883257,0.05115736330210927,-8501219999.0,-13.058709675883257,0.05115736330210927,34.0,46.0,28.0,108.0,short,2019-03-01,82.98889404042481,-0.05555555555555555
2019-02-28,EA,93.11840962412442,28638220000.0,5344000000.0,1417000000.0,5.358948353293413,0.04947933216519742,-28638220000.0,-5.358948353293413,0.04947933216519742,39.0,40.0,30.0,109.0,short,2019-03-01,94.703114235602,-0.05555555555555555
2019-02-28,SPSC,53.38999938964844,1865553380.0,318974000.0,23872000.0,5.8486064067917765,0.012796203129818778,-1865553380.0,-5.8486064067917765,0.012796203129818778,24.0,43.0,45.0,112.0,short,2019-03-01,54.0099983215332,-0.05555555555555555
2019-02-28,BAX,65.86827294128402,38261760000.0,7844000000.0,1598000000.0,4.877837837837838,0.04176493710691824,-38261760000.0,-4.877837837837838,0.04176493710691824,43.0,37.0,35.0,115.0,short,2019-03-01,66.84664552210599,-0.05555555555555555
2019-02-28,BALL,50.72718111096884,18309612420.0,3458000000.0,454000000.0,5.294856107576634,0.024795718750664848,-18309612420.0,-5.294856107576634,0.024795718750664848,36.0,38.0,42.0,116.0,short,2019-03-01,51.12536818431161,-0.05555555555555555
2019-02-28,AGMH,70524.99999999952,2456643230.0,5718920.0,576194.0,429.56418869297,0.0002345452497797167,-2456643230.0,-429.56418869297,0.0002345452497797167,26.0,49.0,49.0,124.0,short,2019-03-01,68424.99999999953,-0.05555555555555555
2019-02-28,ECL,156.83930602232513,48679862000.0,7929400000.0,1596600000.0,6.139160844452292,0.03279795657596564,-48679862000.0,-6.139160844452292,0.03279795657596564,44.0,44.0,37.0,125.0,short,2019-03-01,157.99997817037976,-0.05555555555555555
2019-02-28,MCO,163.13650512695312,32962048000.0,459000000.0,1309600000.0,71.81274074074074,0.03973054101492723,-32962048000.0,-71.81274074074074,0.03973054101492723,41.0,48.0,36.0,125.0,short,2019-03-01,165.5394744873047,-0.05555555555555555
2019-03-29,AMS,2.7800000000000225,16271339.0,24870000.0,2263000.0,0.6542556895858465,0.13907890432373143,-16271339.0,-0.6542556895858465,0.13907890432373143,1.0,1.0,3.0,5.0,long,2019-04-01,2.6900000000000217,0.05555555555555555
2019-03-29,IMKTA,25.49500366465979,559575013.0,614655336.0,74370226.0,0.910388278155288,0.13290483719293592,-559575013.0,-0.910388278155288,0.13290483719293592,11.0,2.0,4.0,17.0,long,2019-04-01,25.50423429596488,0.05555555555555555
2019-03-29,FRBA,10.331080669722429,214883145.0,194836000.0,17589000.0,1.1028924069473813,0.08185379081267635,-214883145.0,-1.1028924069473813,0.08185379081267635,7.0,4.0,9.0,20.0,long,2019-04-01,10.30420014759826,0.05555555555555555
2019-03-29,CRWS,3.0774691941104684,52203720.0,40710000.0,4874000.0,1.28233161385409,0.09336499391231123,-52203720.0,-1.28233161385409,0.09336499391231123,4.0,11.0,7.0,22.0,long,2019-04-01,3.071505106524983,0.05555555555555555
2019-03-29,QCRH,32.75570297241211,532318262.0,473138000.0,43120000.0,1.125080340196729,0.08100417189895319,-532318262.0,-1.125080340196729,0.08100417189895319,9.0,5.0,11.0,25.0,long,2019-04-01,33.1419792175293,0.05555555555555555
2019-03-29,MSBI,16.67285919189453,577391880.0,608525000.0,39386000.0,0.9488383879051806,0.06821363681110305,-577391880.0,-0.9488383879051806,0.06821363681110305,12.0,3.0,19.0,34.0,long,2019-04-01,16.95004653930664,0.05555555555555555
2019-03-29,PED,55.599998474121094,77362904.0,22225000.0,36044000.0,3.4808955680539935,0.46590805329644813,-77362904.0,-3.4808955680539935,0.46590805329644813,5.0,30.0,1.0,36.0,long,2019-04-01,52.79999923706055,0.05555555555555555
2019-03-29,LGL,2.4660630226135254,31644234.0,27323000.0,1405000.0,1.158153716648977,0.04439987392331886,-31644234.0,-1.158153716648977,0.04439987392331886,3.0,7.0,32.0,42.0,long,2019-04-01,2.5037710666656494,0.05555555555555555
2019-03-29,BGS,13.347153922726564,1601634540.0,900049000.0,172435000.0,1.779497049605077,0.10766188896001207,-1601634540.0,-1.779497049605077,0.10766188896001207,22.0,21.0,5.0,48.0,long,2019-04-01,13.297962937753368,0.05555555555555555
2019-03-29,GCP,29.60000000000016,2140080000.0,479400000.0,15200000.0,4.464080100125156,0.007102538222870173,-2140080000.0,-4.464080100125156,0.007102538222870173,25.0,33.0,45.0,103.0,short,2019-04-01,29.670000000000165,-0.05555555555555555
2019-03-29,ALLE,82.79407091623446,8572094999.0,651000000.0,434900000.0,13.167580643625191,0.05073438874052777,-8572094999.0,-13.167580643625191,0.05073438874052777,33.0,44.0,29.0,106.0,short,2019-04-01,84.55564689317562,-0.05555555555555555
2019-03-29,EA,98.80584641991815,30387370000.0,5344000000.0,1417000000.0,5.686259356287425,0.046631215534611914,-30387370000.0,-5.686259356287425,0.046631215534611914,37.0,39.0,31.0,107.0,short,2019-04-01,99.81694629472597,-0.05555555555555555
2019-03-29,SPSC,53.029998779296875,1852974260.0,318974000.0,23872000.0,5.8091702145002415,0.012883071565171121,-1852974260.0,-5.8091702145002415,0.012883071565171121,24.0,40.0,43.0,107.0,short,2019-04-01,52.78499984741211,-0.05555555555555555
2019-03-29,BAX,71.66799508705745,41630720000.0,7844000000.0,1598000000.0,5.307332993370729,0.038385115606936415,-41630720000.0,-5.307332993370729,0.038385115606936415,41.0,35.0,36.0,112.0,short,2019-04-01,72.0734467872179,-0.05555555555555555
2019-03-29,BALL,53.57931177584258,19339068540.0,3458000000.0,454000000.0,5.592558860613071,0.02347579455861425,-19339068540.0,-5.592558860613071,0.02347579455861425,35.0,38.0,40.0,113.0,short,2019-04-01,54.07936065864512,-0.05555555555555555
2019-03-29,AGMH,51624.99999999964,1798287227.0,5718920.0,576194.0,314.4452496275521,0.00032041266342153695,-1798287227.0,-314.4452496275521,0.00032041266342153695,23.0,47.0,47.0,117.0,short,2019-04-01,51624.99999999964,-0.05555555555555555
2019-03-29,ECL,164.35456587059906,50878828000.0,8003200000.0,1429100000.0,6.357310575769692,0.02808830423530982,-50878828000.0,-6.357310575769692,0.02808830423530982,42.0,42.0,38.0,122.0,short,2019-04-01,166.3375455086662,-0.05555555555555555
2019-03-29,MCO,170.64688110351562,34479536000.0,459000000.0,1309600000.0,75.11881481481481,0.03798194964108566,-34479536000.0,-75.11881481481481,0.03798194964108566,40.0,46.0,37.0,123.0,short,2019-04-01,173.84140014648438,-0.05555555555555555
2019-04-30,DTST,6.00000000000002,480522.75,1803906.0,259793.0,0.26637904081476527,0.5406466187084794,-480522.75,-0.26637904081476527,0.5406466187084794,1.0,1.0,2.0,4.0,long,2019-05-01,6.00000000000002,0.05555555555555555
2019-04-30,IMKTA,25.491113081955607,556130851.0,614655336.0,74370226.0,0.9047848744292036,0.13372792727875477,-556130851.0,-0.9047848744292036,0.13372792727875477,12.0,3.0,3.0,18.0,long,2019-05-01,25.29609910209365,0.05555555555555555
2019-04-30,FRBA,10.223558581225754,213024814.0,199337000.0,17822000.0,1.0686667001108676,0.08366161512057464,-213024814.0,-1.0686667001108676,0.08366161512057464,9.0,5.0,9.0,23.0,long,2019-05-01,10.124996666770466,0.05555555555555555
2019-04-30,CRWS,3.10132554445241,52618800.0,40710000.0,4874000.0,1.292527634487841,0.09262849019741994,-52618800.0,-1.292527634487841,0.09262849019741994,6.0,12.0,6.0,24.0,long,2019-05-01,3.10132554445241,0.05555555555555555
2019-04-30,AMS,2.790000000000024,16394040.0,31048000.0,1023000.0,0.5280224169028601,0.06240072611754028,-16394040.0,-0.5280224169028601,0.06240072611754028,3.0,2.0,22.0,27.0,long,2019-05-01,2.810900000000024,0.05555555555555555
2019-04-30,QCRH,33.03575897216797,537596055.0,473138000.0,43120000.0,1.136235210446001,0.08020892192000925,-537596055.0,-1.136235210446001,0.08020892192000925,11.0,7.0,10.0,28.0,long,2019-05-01,32.70742416381836,0.05555555555555555
2019-04-30,SMMT,1.7649999856948853,105199950.0,49970905.0,13394000.0,2.105224029862977,0.1273194521480286,-105199950.0,-2.105224029862977,0.1273194521480286,8.0,25.0,4.0,37.0,long,2019-05-01,1.6100000143051147,0.05555555555555555
2019-04-30,MSBI,18.5854549407959,645879240.0,608525000.0,39386000.0,1.0613848896922888,0.06098043962521539,-645879240.0,-1.0613848896922888,0.06098043962521539,14.0,4.0,23.0,41.0,long,2019-05-01,18.398351669311523,0.05555555555555555
2019-04-30,WAFU,4.099999904632568,17217277.0,7376375.0,1320192.0,2.3341108606869905,0.07667832724071291,-17217277.0,-2.3341108606869905,0.07667832724071291,4.0,27.0,14.0,45.0,long,2019-05-01,4.630000114440918,0.05555555555555555
2019-04-30,EA,92.01981072168904,28111050000.0,5344000000.0,1417000000.0,5.26030127245509,0.05040722420542811,-28111050000.0,-5.26030127245509,0.05040722420542811,39.0,37.0,31.0,107.0,short,2019-05-01,92.22397511948677,-0.05555555555555555
2019-04-30,GCP,28.790000000000145,2090154000.0,479400000.0,15200000.0,4.3599374217772215,0.007272191427043175,-2090154000.0,-4.3599374217772215,0.007272191427043175,26.0,34.0,49.0,109.0,short,2019-05-01,28.08000000000014,-0.05555555555555555
2019-04-30,SPSC,51.869998931884766,1815968700.0,330704000.0,27431000.0,5.491220850065315,0.01510543656396721,-1815968700.0,-5.491220850065315,0.01510543656396721,24.0,39.0,47.0,110.0,short,2019-05-01,52.54499816894531,-0.05555555555555555
2019-04-30,AAON,21.182305646318596,1744465503.0,249443000.0,42572000.0,6.993443403903898,0.024404036609946077,-1744465503.0,-6.993443403903898,0.024404036609946077,23.0,46.0,43.0,112.0,short,2019-05-01,21.043073281747628,-0.05555555555555555
2019-04-30,ALLE,90.5705617574462,9307774000.0,633700000.0,442900000.0,14.687981694808268,0.04758387988363276,-9307774000.0,-14.687981694808268,0.04758387988363276,35.0,47.0,33.0,115.0,short,2019-05-01,90.39714236075253,-0.05555555555555555
2019-04-30,BAX,67.25209722226643,38913000000.0,7844000000.0,1598000000.0,4.960861805201428,0.04106596767147226,-38913000000.0,-4.960861805201428,0.04106596767147226,43.0,36.0,38.0,117.0,short,2019-05-01,66.50289299370907,-0.05555555555555555
2019-04-30,BALL,55.50542599108199,19949530500.0,3458000000.0,454000000.0,5.769094997108155,0.022757427800117903,-19949530500.0,-5.769094997108155,0.022757427800117903,37.0,41.0,45.0,123.0,short,2019-05-01,54.32938510004639,-0.05555555555555555
2019-04-30,ECL,171.37412759408568,52941408000.0,8003200000.0,1429100000.0,6.615029988004798,0.026993993057381472,-52941408000.0,-6.615029988004798,0.026993993057381472,44.0,45.0,42.0,131.0,short,2019-05-01,169.79146778905553,-0.05555555555555555
2019-04-30,MCO,185.2813262939453,37239828000.0,459000000.0,1309600000.0,81.13252287581699,0.03516665007153094,-37239828000.0,-81.13252287581699,0.03516665007153094,42.0,48.0,41.0,131.0,short,2019-05-01,182.7181854248047,-0.05555555555555555
2019-05-31,DTST,7.200000000000024,576627.3,1837864.0,304389.0,0.31374862340194926,0.5278782326122956,-576627.3,-0.31374862340194926,0.5278782326122956,1.0,1.0,2.0,4.0,long,2019-06-03,7.200000000000024,0.05555555555555555
2019-05-31,IMKTA,27.682698760404243,603943922.0,625944776.0,80075478.0,0.9648517651339901,0.13258760471473044,-603943922.0,-0.9648517651339901,0.13258760471473044,14.0,4.0,4.0,22.0,long,2019-06-03,27.72913066037137,0.05555555555555555
2019-05-31,CRWS,2.9999360554991568,50898570.0,40710000.0,4874000.0,1.2502719233603536,0.09575907535319754,-50898570.0,-1.2502719233603536,0.09575907535319754,5.0,12.0,7.0,24.0,long,2019-06-03,2.9820437927427004,0.05555555555555555
2019-05-31,PED,42.0,103317112.0,69351000.0,54846000.0,1.489771048723162,0.5308510752797658,-103317112.0,-1.489771048723162,0.5308510752797658,7.0,16.0,1.0,24.0,long,2019-06-03,40.79999923706055,0.05555555555555555
2019-05-31,QCRH,30.97886848449707,504123983.0,488407000.0,45488000.0,1.0321800936514014,0.0902317714172309,-504123983.0,-1.0321800936514014,0.0902317714172309,10.0,7.0,9.0,26.0,long,2019-06-03,31.703126907348633,0.05555555555555555
2019-05-31,MSBI,17.136154174804688,590009000.0,624168000.0,51562000.0,0.9452727470809141,0.08739188724239799,-590009000.0,-0.9452727470809141,0.08739188724239799,12.0,3.0,12.0,27.0,long,2019-06-03,17.213092803955078,0.05555555555555555
2019-05-31,FRBA,10.062108488715989,209104112.0,199337000.0,17822000.0,1.0489979883313183,0.08523027036407586,-209104112.0,-1.0489979883313183,0.08523027036407586,8.0,8.0,15.0,31.0,long,2019-06-03,10.008204336097869,0.05555555555555555
2019-05-31,SMMT,1.5199999809265137,90341200.0,49970905.0,13394000.0,1.8078760030461725,0.14826015151448066,-90341200.0,-1.8078760030461725,0.14826015151448066,6.0,24.0,3.0,33.0,long,2019-06-03,1.5299999713897705,0.05555555555555555
2019-05-31,AMS,2.8230000000000235,16587948.0,31479000.0,903000.0,0.5269528256933194,0.05443711301723396,-16587948.0,-0.5269528256933194,0.05443711301723396,3.0,2.0,32.0,37.0,long,2019-06-03,2.810000000000024,0.05555555555555555
2019-05-31,GCP,26.16000000000013,1899216000.0,505800000.0,43200000.0,3.7548754448398576,0.02274622791720373,-1899216000.0,-3.7548754448398576,0.02274622791720373,24.0,33.0,44.0,101.0,short,2019-06-03,25.95000000000013,-0.05555555555555555
2019-05-31,AAON,19.252038773857528,1577159430.0,259370000.0,47069000.0,6.080731888807495,0.029844161030695548,-1577159430.0,-6.080731888807495,0.029844161030695548,22.0,44.0,42.0,108.0,short,2019-06-03,19.44926719487193,-0.05555555555555555
2019-05-31,SPSC,50.96500015258789,1784459700.0,330704000.0,27431000.0,5.395942292805651,0.015372159987698237,-1784459700.0,-5.395942292805651,0.015372159987698237,23.0,40.0,48.0,111.0,short,2019-06-03,50.994998931884766,-0.05555555555555555
2019-05-31,ALLE,88.58080236380283,9103290000.0,633700000.0,442900000.0,14.365299037399401,0.04865273983362059,-9103290000.0,-14.365299037399401,0.04865273983362059,34.0,46.0,35.0,115.0,short,2019-06-03,90.9082732141655,-0.05555555555555555
2019-05-31,EA,90.49343879529653,27644760000.0,5331000000.0,1019000000.0,5.185661226786719,0.036860511720846915,-27644760000.0,-5.185661226786719,0.036860511720846915,38.0,39.0,41.0,118.0,short,2019-06-03,88.77262458528712,-0.05555555555555555
2019-05-31,BAX,64.73124534735575,37454400000.0,7646000000.0,1551000000.0,4.8985613392623595,0.04141035499166987,-37454400000.0,-4.8985613392623595,0.04141035499166987,42.0,38.0,39.0,119.0,short,2019-06-03,65.18958205188495,-0.05555555555555555
2019-05-31,BALL,56.987052310496914,20432126750.0,3546000000.0,446000000.0,5.762021080090243,0.021828368894589008,-20432126750.0,-5.762021080090243,0.021828368894589008,36.0,41.0,45.0,122.0,short,2019-06-03,57.59971649888147,-0.05555555555555555
2019-05-31,MCO,172.7901611328125,34637472000.0,123200000.0,1309600000.0,281.1483116883117,0.03780876387283691,-34637472000.0,-281.1483116883117,0.03780876387283691,41.0,48.0,40.0,129.0,short,2019-06-03,171.02330017089844,-0.05555555555555555
2019-05-31,ECL,171.3834373576447,52944284000.0,8220700000.0,1478300000.0,6.440362012967266,0.027921805496510257,-52944284000.0,-6.440362012967266,0.027921805496510257,43.0,45.0,43.0,131.0,short,2019-06-03,172.8264507092898,-0.05555555555555555
2019-06-28,DTST,7.200000000000024,576627.3,1837864.0,304389.0,0.31374862340194926,0.5278782326122956,-576627.3,-0.31374862340194926,0.5278782326122956,1.0,1.0,2.0,4.0,long,2019-07-01,7.200000000000024,0.05555555555555555
2019-06-28,IMKTA,28.90850091953654,630686826.0,625944776.0,80075478.0,1.0075758280631453,0.12696551552830437,-630686826.0,-1.0075758280631453,0.12696551552830437,12.0,3.0,4.0,19.0,long,2019-07-01,29.103514899398498,0.05555555555555555
2019-06-28,CRWS,2.8502324452651666,47559300.0,41388000.0,5019000.0,1.1491084372281821,0.10553141026045379,-47559300.0,-1.1491084372281821,0.10553141026045379,5.0,9.0,7.0,21.0,long,2019-07-01,2.759267579990746,0.05555555555555555
2019-06-28,PED,41.599998474121094,102333140.0,69351000.0,54846000.0,1.4755827601620741,0.5359554099483315,-102333140.0,-1.4755827601620741,0.5359554099483315,7.0,16.0,1.0,24.0,long,2019-07-01,40.20000076293945,0.05555555555555555
2019-06-28,FRBA,10.54724586227908,219185917.0,199337000.0,17822000.0,1.0995746750477835,0.08130996846845776,-219185917.0,-1.0995746750477835,0.08130996846845776,8.0,6.0,12.0,26.0,long,2019-07-01,10.448421582479192,0.05555555555555555
2019-06-28,SMMT,1.2649999856948853,74888100.0,49970905.0,13394000.0,1.4986340551566957,0.17885351611270683,-74888100.0,-1.4986340551566957,0.17885351611270683,6.0,17.0,3.0,26.0,long,2019-07-01,1.309999942779541,0.05555555555555555
2019-06-28,QCRH,33.73191833496094,547967683.0,488407000.0,45488000.0,1.1219488725591567,0.08301219471732971,-547967683.0,-1.1219488725591567,0.08301219471732971,11.0,7.0,10.0,28.0,long,2019-07-01,33.60615539550781,0.05555555555555555
2019-06-28,WAFU,2.930000066757202,12304054.0,7376375.0,1320192.0,1.6680353154496619,0.10729731842854395,-12304054.0,-1.6680353154496619,0.10729731842854395,2.0,21.0,6.0,29.0,long,2019-07-01,3.119999885559082,0.05555555555555555
2019-06-28,MSBI,18.688901901245117,643471040.0,624168000.0,51562000.0,1.0309260327347765,0.0801310343352826,-643471040.0,-1.0309260327347765,0.0801310343352826,13.0,4.0,15.0,32.0,long,2019-07-01,18.535022735595703,0.05555555555555555
2019-06-28,BLK,399.8334773728853,73200693155.0,31309000000.0,4269000000.0,2.338008021814814,0.058319119888120954,-73200693155.0,-2.338008021814814,0.058319119888120954,45.0,29.0,26.0,100.0,short,2019-07-01,402.92615907513033,-0.05555555555555555
